frame,ID,X,Y,Class,Color,Position,dx,dy
95,161,58,270,Player,blue,Defense,0,0
97,161,108,322,Player,blue,Defense,50,52
98,161,108,322,Player,blue,Defense,0,0
99,161,49,215,Player,blue,Defense,-59,-107
100,161,49,215,Player,blue,Defense,0,0
101,161,101,271,Player,blue,Defense,52,56
102,161,101,271,Player,blue,Defense,0,0
104,161,123,304,Player,white,Attack,22,33
105,161,123,304,Player,white,Attack,0,0
106,161,150,356,Player,blue,Defense,27,52
107,161,150,356,Player,blue,Defense,0,0
108,161,121,273,Player,blue,Defense,-29,-83
109,161,121,273,Player,blue,Defense,0,0
111,161,111,283,Player,blue,Defense,-10,10
112,161,111,283,Player,blue,Defense,0,0
113,161,86,247,Player,white,Attack,-25,-36
114,161,86,247,Player,white,Attack,0,0
115,161,112,240,Player,white,Attack,26,-7
116,161,112,240,Player,white,Attack,0,0
69,163,109,458,Ball,white,Ball,0,0
70,163,109,458,Ball,white,Ball,0,0
71,163,110,455,Ball,white,Ball,1,-3
72,163,110,455,Ball,white,Ball,0,0
71,167,170,342,Player,blue,Defense,0,0
72,167,170,342,Player,blue,Defense,0,0
73,167,143,350,Player,blue,Defense,-27,8
74,167,143,350,Player,blue,Defense,0,0
76,167,115,337,Player,blue,Defense,-28,-13
77,167,115,337,Player,blue,Defense,0,0
78,167,101,336,Player,blue,Defense,-14,-1
79,167,101,336,Player,blue,Defense,0,0
80,167,82,325,Player,blue,Defense,-19,-11
81,167,82,325,Player,blue,Defense,0,0
83,167,110,368,Player,blue,Defense,28,43
84,167,110,368,Player,blue,Defense,0,0
85,167,97,346,Player,blue,Defense,-13,-22
86,167,97,346,Player,blue,Defense,0,0
87,167,113,365,Player,blue,Defense,16,19
88,167,113,365,Player,blue,Defense,0,0
90,167,91,325,Player,blue,Defense,-22,-40
91,167,91,325,Player,blue,Defense,0,0
92,167,76,296,Player,blue,Defense,-15,-29
93,167,76,296,Player,blue,Defense,0,0
94,167,93,331,Player,blue,Defense,17,35
95,167,93,331,Player,blue,Defense,0,0
97,167,123,358,Player,blue,Defense,30,27
98,167,123,358,Player,blue,Defense,0,0
99,167,76,275,Player,blue,Defense,-47,-83
100,167,76,275,Player,blue,Defense,0,0
101,167,115,311,Player,blue,Defense,39,36
102,167,115,311,Player,blue,Defense,0,0
104,167,129,269,Player,blue,Defense,14,-42
105,167,129,269,Player,blue,Defense,0,0
106,167,153,312,Player,blue,Defense,24,43
107,167,153,312,Player,blue,Defense,0,0
108,167,130,222,Player,blue,Defense,-23,-90
109,167,130,222,Player,blue,Defense,0,0
111,167,114,212,Player,blue,Defense,-16,-10
112,167,114,212,Player,blue,Defense,0,0
113,167,99,179,Player,blue,Defense,-15,-33
114,167,99,179,Player,blue,Defense,0,0
115,167,137,243,Player,blue,Defense,38,64
116,167,137,243,Player,blue,Defense,0,0
76,170,87,433,Player,blue,Defense,0,0
77,170,87,433,Player,blue,Defense,0,0
78,170,98,442,Player,blue,Defense,11,9
79,170,98,442,Player,blue,Defense,0,0
80,170,84,427,Player,blue,Defense,-14,-15
81,170,84,427,Player,blue,Defense,0,0
83,170,107,446,Player,blue,Defense,23,19
84,170,107,446,Player,blue,Defense,0,0
85,170,96,429,Player,blue,Defense,-11,-17
86,170,96,429,Player,blue,Defense,0,0
87,170,110,439,Player,blue,Defense,14,10
88,170,110,439,Player,blue,Defense,0,0
90,170,90,412,Player,blue,Defense,-20,-27
91,170,90,412,Player,blue,Defense,0,0
92,170,93,414,Player,blue,Defense,3,2
93,170,93,414,Player,blue,Defense,0,0
94,170,108,439,Player,blue,Defense,15,25
95,170,108,439,Player,blue,Defense,0,0
97,170,135,467,Player,blue,Defense,27,28
98,170,135,467,Player,blue,Defense,0,0
99,170,112,437,Player,blue,Defense,-23,-30
100,170,112,437,Player,blue,Defense,0,0
101,170,142,478,Player,blue,Defense,30,41
102,170,142,478,Player,blue,Defense,0,0
106,170,156,495,Player,blue,Defense,14,17
107,170,156,495,Player,blue,Defense,0,0
108,170,130,442,Player,blue,Defense,-26,-53
109,170,130,442,Player,blue,Defense,0,0
111,170,77,377,Player,blue,Defense,-53,-65
112,170,77,377,Player,blue,Defense,0,0
113,170,54,329,Player,blue,Defense,-23,-48
114,170,54,329,Player,blue,Defense,0,0
115,170,121,425,Player,blue,Defense,67,96
116,170,121,425,Player,blue,Defense,0,0
76,172,106,449,Ball,white,Ball,0,0
77,172,106,449,Ball,white,Ball,0,0
78,174,114,440,Ball,white,Ball,0,0
79,174,114,440,Ball,white,Ball,0,0
80,174,116,423,Ball,white,Ball,2,-17
81,174,116,423,Ball,white,Ball,0,0
78,175,164,286,Player,blue,Defense,0,0
79,175,164,286,Player,blue,Defense,0,0
80,175,147,292,Player,blue,Defense,-17,6
81,175,147,292,Player,blue,Defense,0,0
83,175,161,352,Player,blue,Defense,14,60
84,175,161,352,Player,blue,Defense,0,0
85,175,141,341,Player,blue,Defense,-20,-11
86,175,141,341,Player,blue,Defense,0,0
87,175,155,372,Player,blue,Defense,14,31
88,175,155,372,Player,blue,Defense,0,0
90,175,131,335,Player,blue,Defense,-24,-37
91,175,131,335,Player,blue,Defense,0,0
92,175,112,322,Player,blue,Defense,-19,-13
93,175,112,322,Player,blue,Defense,0,0
94,175,130,361,Player,blue,Defense,18,39
95,175,130,361,Player,blue,Defense,0,0
97,175,153,380,Player,blue,Defense,23,19
98,175,153,380,Player,blue,Defense,0,0
99,175,121,319,Player,blue,Defense,-32,-61
100,175,121,319,Player,blue,Defense,0,0
101,175,156,352,Player,blue,Defense,35,33
102,175,156,352,Player,blue,Defense,0,0
104,175,160,275,Player,blue,Defense,4,-77
105,175,160,275,Player,blue,Defense,0,0
106,175,195,318,Player,blue,Defense,35,43
107,175,195,318,Player,blue,Defense,0,0
108,175,177,218,Player,blue,Defense,-18,-100
109,175,177,218,Player,blue,Defense,0,0
111,175,173,215,Player,blue,Defense,-4,-3
112,175,173,215,Player,blue,Defense,0,0
113,175,161,160,Player,blue,Defense,-12,-55
114,175,161,160,Player,blue,Defense,0,0
115,175,158,261,Player,blue,Defense,-3,101
116,175,158,261,Player,blue,Defense,0,0
85,181,236,443,Player,red,Not a player,0,0
86,181,236,443,Player,red,Not a player,0,0
87,181,225,453,Player,red,Not a player,-11,10
88,181,225,453,Player,red,Not a player,0,0
90,181,206,436,Player,red,Not a player,-19,-17
91,181,206,436,Player,red,Not a player,0,0
92,181,189,432,Player,red,Not a player,-17,-4
93,181,189,432,Player,red,Not a player,0,0
94,181,194,451,Player,red,Not a player,5,19
95,181,194,451,Player,red,Not a player,0,0
97,181,207,466,Player,red,Not a player,13,15
98,181,207,466,Player,red,Not a player,0,0
99,181,189,442,Player,red,Not a player,-18,-24
100,181,189,442,Player,red,Not a player,0,0
101,181,213,477,Player,red,Not a player,24,35
102,181,213,477,Player,red,Not a player,0,0
104,181,213,444,Player,red,Not a player,0,-33
105,181,213,444,Player,red,Not a player,0,0
106,181,233,459,Player,red,Not a player,20,15
107,181,233,459,Player,red,Not a player,0,0
108,181,221,407,Player,blue,Defense,-12,-52
109,181,221,407,Player,blue,Defense,0,0
111,181,213,398,Player,red,Not a player,-8,-9
112,181,213,398,Player,red,Not a player,0,0
113,181,214,372,Player,red,Not a player,1,-26
114,181,214,372,Player,red,Not a player,0,0
115,181,223,357,Player,red,Not a player,9,-15
116,181,223,357,Player,red,Not a player,0,0
85,182,199,397,Player,blue,Defense,0,0
86,182,199,397,Player,blue,Defense,0,0
87,182,189,408,Player,blue,Defense,-10,11
88,182,189,408,Player,blue,Defense,0,0
90,182,165,391,Player,blue,Defense,-24,-17
91,182,165,391,Player,blue,Defense,0,0
92,182,134,402,Player,blue,Defense,-31,11
93,182,134,402,Player,blue,Defense,0,0
94,182,137,435,Player,blue,Defense,3,33
95,182,137,435,Player,blue,Defense,0,0
97,182,157,460,Player,blue,Defense,20,25
98,182,157,460,Player,blue,Defense,0,0
99,182,136,429,Player,blue,Defense,-21,-31
100,182,136,429,Player,blue,Defense,0,0
101,182,162,465,Player,blue,Defense,26,36
102,182,162,465,Player,blue,Defense,0,0
104,182,147,421,Player,blue,Defense,-15,-44
105,182,147,421,Player,blue,Defense,0,0
106,182,163,442,Player,blue,Defense,16,21
107,182,163,442,Player,blue,Defense,0,0
108,182,133,376,Player,blue,Defense,-30,-66
109,182,133,376,Player,blue,Defense,0,0
111,182,121,377,Player,blue,Defense,-12,1
112,182,121,377,Player,blue,Defense,0,0
113,182,96,355,Player,blue,Defense,-25,-22
114,182,96,355,Player,blue,Defense,0,0
115,182,52,367,Player,blue,Defense,-44,12
116,182,52,367,Player,blue,Defense,0,0
87,184,183,302,Player,blue,Defense,0,0
88,184,183,302,Player,blue,Defense,0,0
90,184,157,261,Player,blue,Defense,-26,-41
91,184,157,261,Player,blue,Defense,0,0
92,184,119,211,Player,blue,Defense,-38,-50
93,184,119,211,Player,blue,Defense,0,0
94,184,129,249,Player,blue,Defense,10,38
95,184,129,249,Player,blue,Defense,0,0
97,184,153,293,Player,blue,Defense,24,44
98,184,153,293,Player,blue,Defense,0,0
99,184,84,175,Player,blue,Defense,-69,-118
100,184,84,175,Player,blue,Defense,0,0
101,184,120,228,Player,blue,Defense,36,53
102,184,120,228,Player,blue,Defense,0,0
104,184,123,203,Player,blue,Defense,3,-25
105,184,123,203,Player,blue,Defense,0,0
106,184,152,259,Player,blue,Defense,29,56
107,184,152,259,Player,blue,Defense,0,0
108,184,122,145,Player,blue,Defense,-30,-114
109,184,122,145,Player,blue,Defense,0,0
111,184,113,149,Player,blue,Defense,-9,4
112,184,113,149,Player,blue,Defense,0,0
113,184,91,59,Player,blue,Defense,-22,-90
114,184,91,59,Player,blue,Defense,0,0
115,184,152,147,Player,blue,Defense,61,88
116,184,152,147,Player,blue,Defense,0,0
87,185,146,442,Ball,white,Ball,0,0
88,185,146,442,Ball,white,Ball,0,0
97,208,109,375,Player,blue,Defense,0,0
98,208,109,375,Player,blue,Defense,0,0
99,221,203,307,Player,white,Attack,0,0
100,221,203,307,Player,white,Attack,0,0
101,221,214,319,Player,white,Attack,11,12
102,221,214,319,Player,white,Attack,0,0
104,221,220,256,Player,white,Attack,6,-63
105,221,220,256,Player,white,Attack,0,0
106,221,235,294,Player,white,Attack,15,38
107,221,235,294,Player,white,Attack,0,0
108,221,202,202,Player,white,Attack,-33,-92
109,221,202,202,Player,white,Attack,0,0
111,221,192,222,Player,white,Attack,-10,20
112,221,192,222,Player,white,Attack,0,0
99,233,136,238,Ball,white,Ball,0,0
100,233,136,238,Ball,white,Ball,0,0
101,239,163,84,Player,white,Attack,0,0
102,239,163,84,Player,white,Attack,0,0
104,239,165,95,Player,blue,Defense,2,11
105,239,165,95,Player,blue,Defense,0,0
106,239,192,176,Player,blue,Defense,27,81
107,239,192,176,Player,blue,Defense,0,0
108,239,159,67,Player,blue,Defense,-33,-109
109,239,159,67,Player,blue,Defense,0,0
101,241,145,431,Player,blue,Defense,0,0
102,241,145,431,Player,blue,Defense,0,0
104,241,156,430,Player,blue,Defense,11,-1
105,241,156,430,Player,blue,Defense,0,0
106,241,174,448,Player,blue,Defense,18,18
107,241,174,448,Player,blue,Defense,0,0
108,241,152,375,Player,blue,Defense,-22,-73
109,241,152,375,Player,blue,Defense,0,0
111,241,150,366,Player,blue,Defense,-2,-9
112,241,150,366,Player,blue,Defense,0,0
113,241,142,322,Player,blue,Defense,-8,-44
114,241,142,322,Player,blue,Defense,0,0
115,241,133,318,Player,blue,Defense,-9,-4
116,241,133,318,Player,blue,Defense,0,0
104,273,255,165,Player,white,Attack,0,0
105,273,255,165,Player,white,Attack,0,0
106,273,268,204,Player,white,Attack,13,39
107,273,268,204,Player,white,Attack,0,0
108,273,230,97,Player,white,Attack,-38,-107
109,273,230,97,Player,white,Attack,0,0
