frame,ID,X,Y,Class,Color,Position,dx,dy
137,131,542,92,Player,white,Defense,0,-2
138,131,543,90,Player,white,Defense,1,-2
139,131,545,72,Player,white,Defense,2,-18
140,131,547,54,Player,white,Defense,2,-18
141,131,549,64,Player,white,Defense,2,10
142,131,551,74,Player,white,Defense,2,10
35,132,408,518,Player,red,Attack,0,0
36,132,408,571,Player,red,Attack,0,53
37,132,401,562,Player,red,Attack,-7,-9
38,132,394,553,Player,red,Attack,-7,-9
39,132,397,565,Player,red,Attack,3,12
40,132,400,578,Player,red,Attack,3,13
41,132,399,547,Player,red,Attack,-1,-31
42,132,398,517,Player,red,Attack,-1,-30
43,132,405,529,Player,red,Attack,7,12
44,132,412,542,Player,red,Attack,7,13
45,132,413,544,Player,red,Attack,1,2
46,132,415,547,Player,red,Attack,2,3
47,132,410,586,Player,red,Attack,-5,39
48,132,405,625,Player,red,Attack,-5,39
49,132,398,589,Player,red,Attack,-7,-36
50,132,391,554,Player,red,Attack,-7,-35
51,132,394,554,Player,red,Attack,3,0
52,132,397,554,Player,red,Attack,3,0
53,132,393,558,Player,red,Attack,-4,4
54,132,390,563,Player,red,Attack,-3,5
55,132,398,598,Player,red,Attack,8,35
56,132,407,633,Player,red,Attack,9,35
57,132,405,635,Player,red,Attack,-2,2
58,132,403,638,Player,red,Attack,-2,3
59,132,399,626,Player,red,Attack,-4,-12
60,132,396,615,Player,red,Attack,-3,-11
61,132,396,631,Player,red,Attack,0,16
62,132,396,648,Player,red,Attack,0,17
63,132,395,641,Player,red,Attack,-1,-7
64,132,394,634,Player,red,Attack,-1,-7
65,132,389,638,Player,red,Attack,-5,4
66,132,385,642,Player,red,Attack,-4,4
67,132,389,643,Player,red,Attack,4,1
68,132,393,645,Player,red,Attack,4,2
69,132,391,641,Player,red,Attack,-2,-4
70,132,390,638,Player,red,Attack,-1,-3
71,132,390,635,Player,red,Attack,0,-3
72,132,390,632,Player,red,Attack,0,-3
73,132,390,634,Player,red,Attack,0,2
74,132,390,636,Player,red,Attack,0,2
75,132,397,644,Player,red,Attack,7,8
76,132,404,652,Player,red,Attack,7,8
77,132,407,650,Player,red,Attack,3,-2
78,132,410,649,Player,red,Attack,3,-1
79,132,409,651,Player,red,Attack,-1,2
80,132,408,654,Player,red,Attack,-1,3
81,132,407,653,Player,red,Attack,-1,-1
82,132,407,652,Player,red,Attack,0,-1
83,132,406,654,Player,red,Attack,-1,2
84,132,406,657,Player,red,Attack,0,3
85,132,407,659,Player,red,Attack,1,2
86,132,408,661,Player,red,Attack,1,2
87,132,407,660,Player,red,Attack,-1,-1
88,132,407,659,Player,red,Attack,0,-1
89,132,428,648,Player,red,Attack,21,-11
90,132,449,638,Player,red,Attack,21,-10
91,132,451,634,Player,red,Attack,2,-4
92,132,454,631,Player,red,Attack,3,-3
93,132,457,632,Player,red,Attack,3,1
94,132,461,634,Player,red,Attack,4,2
95,132,461,633,Player,red,Attack,0,-1
96,132,461,632,Player,red,Attack,0,-1
97,132,488,602,Player,red,Attack,27,-30
98,132,516,573,Player,red,Attack,28,-29
99,132,518,570,Player,red,Attack,2,-3
100,132,521,568,Player,red,Attack,3,-2
101,132,520,570,Player,red,Attack,-1,2
102,132,520,572,Player,red,Attack,0,2
103,132,525,573,Player,red,Attack,5,1
104,132,530,575,Player,red,Attack,5,2
105,132,528,574,Player,red,Attack,-2,-1
106,132,526,573,Player,red,Attack,-2,-1
107,132,530,575,Player,white,Defense,4,2
108,132,534,578,Player,white,Defense,4,3
109,132,536,575,Player,red,Attack,2,-3
110,132,538,572,Player,red,Attack,2,-3
111,132,542,574,Player,red,Attack,4,2
112,132,546,577,Player,red,Attack,4,3
113,132,548,572,Player,red,Attack,2,-5
114,132,550,567,Player,red,Attack,2,-5
115,132,550,564,Player,red,Attack,0,-3
116,132,550,561,Player,red,Attack,0,-3
117,132,554,560,Player,red,Attack,4,-1
118,132,558,559,Player,red,Attack,4,-1
119,132,563,559,Player,red,Attack,5,0
120,132,569,560,Player,red,Attack,6,1
121,132,570,564,Player,red,Attack,1,4
122,132,572,569,Player,red,Attack,2,5
123,132,573,574,Player,red,Attack,1,5
124,132,575,580,Player,red,Attack,2,6
125,132,576,578,Player,red,Attack,1,-2
126,132,578,577,Player,red,Attack,2,-1
127,132,582,573,Player,red,Attack,4,-4
128,132,586,570,Player,red,Attack,4,-3
129,132,589,574,Player,red,Attack,3,4
130,132,593,578,Player,red,Attack,4,4
131,132,600,579,Player,red,Attack,7,1
132,132,607,580,Player,red,Attack,7,1
133,132,609,581,Player,red,Attack,2,1
134,132,611,582,Player,red,Attack,2,1
135,132,612,581,Player,red,Attack,1,-1
136,132,614,581,Player,red,Attack,2,0
137,132,616,581,Player,red,Attack,2,0
138,132,618,582,Player,red,Attack,2,1
139,132,607,583,Player,red,Attack,-11,1
140,132,596,585,Player,red,Attack,-11,2
141,132,595,584,Player,red,Attack,-1,-1
142,132,595,584,Player,red,Attack,0,0
37,137,381,148,Player,red,Attack,0,0
38,137,379,105,Player,red,Attack,-2,-43
39,137,374,145,Player,red,Attack,-5,40
40,137,370,185,Player,red,Attack,-4,40
41,137,368,185,Player,red,Attack,-2,0
42,137,367,186,Player,red,Attack,-1,1
43,137,381,149,Player,red,Attack,14,-37
44,137,395,112,Player,red,Attack,14,-37
45,137,400,117,Player,red,Attack,5,5
46,137,406,123,Player,red,Attack,6,6
47,137,399,82,Player,red,Attack,-7,-41
48,137,393,41,Player,red,Attack,-6,-41
49,137,388,57,Player,red,Attack,-5,16
50,137,383,74,Player,red,Attack,-5,17
51,137,388,91,Player,red,Attack,5,17
52,137,393,109,Player,red,Attack,5,18
53,137,393,103,Player,red,Attack,0,-6
54,137,394,97,Player,red,Attack,1,-6
55,137,402,118,Player,red,Attack,8,21
56,137,411,140,Player,red,Attack,9,22
57,137,416,129,Player,red,Attack,5,-11
58,137,422,118,Player,red,Attack,6,-11
59,137,411,92,Player,red,Attack,-11,-26
60,137,401,66,Player,red,Attack,-10,-26
61,137,401,85,Player,red,Attack,0,19
62,137,402,105,Player,red,Attack,1,20
63,137,408,124,Player,red,Attack,6,19
64,137,415,144,Player,red,Attack,7,20
65,137,412,73,Player,red,Attack,-3,-71
66,137,410,3,Player,red,Attack,-2,-70
67,137,410,3,Player,red,Attack,0,0
68,137,410,3,Player,red,Attack,0,0
73,137,430,167,Player,red,Attack,20,164
74,137,437,170,Player,red,Attack,7,3
75,137,433,157,Player,red,Attack,-4,-13
76,137,429,145,Player,red,Attack,-4,-12
77,137,431,160,Player,red,Attack,2,15
78,137,433,175,Player,red,Attack,2,15
79,137,434,200,Player,red,Attack,1,25
80,137,435,226,Player,red,Attack,1,26
81,137,433,220,Player,red,Attack,-2,-6
82,137,432,215,Player,red,Attack,-1,-5
83,137,433,223,Player,red,Attack,1,8
84,137,434,232,Player,red,Attack,1,9
85,137,437,239,Player,red,Attack,3,7
86,137,440,247,Player,red,Attack,3,8
87,137,442,248,Player,red,Attack,2,1
88,137,444,249,Player,red,Attack,2,1
89,137,471,261,Player,red,Attack,27,12
90,137,499,273,Player,red,Attack,28,12
91,137,502,266,Player,white,Defense,3,-7
92,137,506,260,Player,white,Defense,4,-6
93,137,506,261,Player,red,Attack,0,1
94,137,507,262,Player,red,Attack,1,1
95,137,508,263,Player,red,Attack,1,1
96,137,509,265,Player,red,Attack,1,2
97,137,518,238,Player,red,Attack,9,-27
98,137,527,212,Player,red,Attack,9,-26
99,137,528,211,Player,white,Defense,1,-1
100,137,530,211,Player,white,Defense,2,0
101,137,528,224,Player,red,Attack,-2,13
102,137,527,238,Player,red,Attack,-1,14
103,137,532,240,Player,white,Defense,5,2
104,137,537,242,Player,white,Defense,5,2
105,137,535,241,Player,red,Attack,-2,-1
106,137,533,240,Player,red,Attack,-2,-1
107,137,535,240,Player,red,Attack,2,0
108,137,537,241,Player,red,Attack,2,1
109,137,539,237,Player,red,Attack,2,-4
110,137,541,234,Player,red,Attack,2,-3
111,137,542,238,Player,red,Attack,1,4
112,137,544,242,Player,red,Attack,2,4
113,137,546,240,Player,red,Attack,2,-2
114,137,548,239,Player,red,Attack,2,-1
115,137,547,243,Player,red,Attack,-1,4
116,137,547,247,Player,red,Attack,0,4
117,137,548,247,Player,red,Attack,1,0
118,137,550,247,Player,red,Attack,2,0
119,137,551,250,Player,red,Attack,1,3
120,137,553,254,Player,red,Attack,2,4
121,137,553,257,Player,red,Attack,0,3
122,137,553,260,Player,red,Attack,0,3
123,137,553,271,Player,red,Attack,0,11
124,137,554,282,Player,red,Attack,1,11
125,137,552,275,Player,red,Attack,-2,-7
126,137,550,268,Player,red,Attack,-2,-7
127,137,551,271,Player,red,Attack,1,3
128,137,553,275,Player,red,Attack,2,4
129,137,553,276,Player,red,Attack,0,1
130,137,554,278,Player,red,Attack,1,2
131,137,557,286,Player,red,Attack,3,8
132,137,560,294,Player,red,Attack,3,8
133,137,560,298,Player,red,Attack,0,4
134,137,560,302,Player,red,Attack,0,4
135,137,560,303,Player,red,Attack,0,1
136,137,561,304,Player,red,Attack,1,1
137,137,560,305,Player,red,Attack,-1,1
138,137,560,307,Player,red,Attack,0,2
139,137,545,311,Player,red,Attack,-15,4
140,137,530,315,Player,red,Attack,-15,4
141,137,530,324,Player,red,Attack,0,9
142,137,531,333,Player,red,Attack,1,9
143,137,514,306,Player,red,Attack,-17,-27
144,137,497,280,Player,red,Attack,-17,-26
145,137,498,274,Player,red,Attack,1,-6
146,137,499,268,Player,red,Attack,1,-6
147,137,500,269,Player,red,Attack,1,1
148,137,501,271,Player,red,Attack,1,2
149,137,500,271,Player,red,Attack,-1,0
150,137,499,272,Player,red,Attack,-1,1
151,137,500,272,Player,red,Attack,1,0
152,137,501,272,Player,red,Attack,1,0
153,137,503,269,Player,red,Attack,2,-3
154,137,506,266,Player,red,Attack,3,-3
155,137,506,265,Player,red,Attack,0,-1
156,137,506,264,Player,red,Attack,0,-1
157,137,506,262,Player,red,Attack,0,-2
158,137,506,261,Player,red,Attack,0,-1
159,137,507,261,Player,red,Attack,1,0
160,137,508,262,Player,red,Attack,1,1
161,137,508,262,Player,red,Attack,0,0
162,137,509,263,Player,red,Attack,1,1
163,137,509,262,Player,red,Attack,0,-1
164,137,510,261,Player,red,Attack,1,-1
165,137,509,261,Player,red,Attack,-1,0
166,137,509,262,Player,red,Attack,0,1
167,137,507,269,Player,red,Attack,-2,7
168,137,505,276,Player,red,Attack,-2,7
169,137,502,283,Player,red,Attack,-3,7
170,137,499,291,Player,red,Attack,-3,8
171,137,492,281,Player,red,Attack,-7,-10
172,137,486,271,Player,red,Attack,-6,-10
173,137,475,283,Player,red,Attack,-11,12
174,137,465,296,Player,red,Attack,-10,13
175,137,465,297,Player,red,Attack,0,1
176,137,465,299,Player,red,Attack,0,2
177,137,470,307,Player,red,Attack,5,8
178,137,475,315,Player,red,Attack,5,8
179,137,473,303,Player,red,Attack,-2,-12
180,137,472,291,Player,red,Attack,-1,-12
181,137,469,299,Player,red,Attack,-3,8
182,137,467,308,Player,red,Attack,-2,9
183,137,464,309,Player,red,Attack,-3,1
184,137,462,311,Player,red,Attack,-2,2
185,137,459,301,Player,red,Attack,-3,-10
186,137,456,292,Player,red,Attack,-3,-9
187,137,457,297,Player,red,Attack,1,5
188,137,459,302,Player,red,Attack,2,5
189,137,456,274,Player,red,Attack,-3,-28
190,137,454,247,Player,red,Attack,-2,-27
191,137,460,249,Player,red,Attack,6,2
192,137,466,252,Player,red,Attack,6,3
193,137,460,240,Player,red,Attack,-6,-12
194,137,454,228,Player,red,Attack,-6,-12
195,137,449,207,Player,red,Attack,-5,-21
196,137,444,186,Player,red,Attack,-5,-21
197,137,434,191,Player,red,Attack,-10,5
198,137,425,196,Player,red,Attack,-9,5
199,137,426,228,Player,red,Attack,1,32
200,137,427,261,Player,red,Attack,1,33
201,137,427,266,Player,red,Attack,0,5
202,137,427,272,Player,red,Attack,0,6
39,146,403,357,Player,white,Defense,0,0
40,146,390,370,Player,white,Defense,-13,13
41,146,383,346,Player,white,Defense,-7,-24
42,146,376,323,Player,white,Defense,-7,-23
43,146,378,293,Player,white,Defense,2,-30
44,146,380,264,Player,white,Defense,2,-29
45,146,384,270,Player,white,Defense,4,6
46,146,389,276,Player,white,Defense,5,6
47,146,384,261,Player,white,Defense,-5,-15
48,146,380,246,Player,white,Defense,-4,-15
49,146,375,233,Player,white,Defense,-5,-13
50,146,371,220,Player,white,Defense,-4,-13
51,146,377,236,Player,white,Defense,6,16
52,146,383,252,Player,white,Defense,6,16
53,146,382,242,Player,white,Defense,-1,-10
54,146,382,232,Player,white,Defense,0,-10
55,146,395,261,Player,white,Defense,13,29
56,146,408,291,Player,white,Defense,13,30
57,146,413,283,Player,white,Defense,5,-8
58,146,418,275,Player,white,Defense,5,-8
59,146,413,246,Player,white,Defense,-5,-29
60,146,408,218,Player,white,Defense,-5,-28
61,146,411,240,Player,white,Defense,3,22
62,146,414,263,Player,white,Defense,3,23
63,146,420,272,Player,white,Defense,6,9
64,146,427,281,Player,white,Defense,7,9
65,146,427,249,Player,white,Defense,0,-32
66,146,428,218,Player,white,Defense,1,-31
67,146,420,127,Player,white,Defense,-8,-91
68,146,413,37,Player,white,Defense,-7,-90
69,146,419,59,Player,white,Defense,6,22
70,146,426,82,Player,white,Defense,7,23
71,146,438,194,Player,white,Defense,12,112
72,146,451,307,Player,white,Defense,13,113
73,146,457,311,Player,white,Defense,6,4
74,146,463,315,Player,white,Defense,6,4
75,146,462,305,Player,white,Defense,-1,-10
76,146,462,296,Player,white,Defense,0,-9
77,146,465,314,Player,white,Defense,3,18
78,146,468,333,Player,white,Defense,3,19
79,146,469,352,Player,white,Defense,1,19
80,146,470,372,Player,white,Defense,1,20
81,146,468,368,Player,white,Defense,-2,-4
82,146,466,364,Player,white,Defense,-2,-4
83,146,468,375,Player,white,Defense,2,11
84,146,470,387,Player,white,Defense,2,12
85,146,470,395,Player,white,Defense,0,8
86,146,471,404,Player,white,Defense,1,9
87,146,470,409,Player,white,Defense,-1,5
88,146,470,415,Player,white,Defense,0,6
89,146,486,410,Player,white,Defense,16,-5
90,146,503,405,Player,white,Defense,17,-5
91,146,505,393,Player,white,Defense,2,-12
92,146,508,381,Player,white,Defense,3,-12
93,146,510,380,Player,white,Defense,2,-1
94,146,512,380,Player,white,Defense,2,0
95,146,513,379,Player,white,Defense,1,-1
96,146,514,378,Player,white,Defense,1,-1
97,146,526,347,Player,white,Defense,12,-31
98,146,539,316,Player,white,Defense,13,-31
99,146,541,314,Player,white,Defense,2,-2
100,146,544,312,Player,white,Defense,3,-2
101,146,542,321,Player,white,Defense,-2,9
102,146,540,330,Player,white,Defense,-2,9
103,146,544,336,Player,white,Defense,4,6
104,146,549,342,Player,white,Defense,5,6
105,146,547,340,Player,white,Defense,-2,-2
106,146,546,338,Player,white,Defense,-1,-2
107,146,548,343,Player,white,Defense,2,5
108,146,550,348,Player,white,Defense,2,5
109,146,551,345,Player,white,Defense,1,-3
110,146,553,343,Player,white,Defense,2,-2
111,146,555,347,Player,white,Defense,2,4
112,146,558,352,Player,white,Defense,3,5
113,146,559,349,Player,white,Defense,1,-3
114,146,561,346,Player,white,Defense,2,-3
115,146,562,346,Player,white,Defense,1,0
116,146,564,347,Player,white,Defense,2,1
117,146,568,348,Player,white,Defense,4,1
118,146,573,350,Player,white,Defense,5,2
119,146,581,351,Player,white,Defense,8,1
120,146,589,352,Player,white,Defense,8,1
121,146,592,361,Player,white,Defense,3,9
122,146,595,371,Player,white,Defense,3,10
123,146,599,373,Player,white,Defense,4,2
124,146,604,376,Player,white,Defense,5,3
125,146,608,377,Player,white,Defense,4,1
126,146,612,379,Player,white,Defense,4,2
127,146,618,381,Player,white,Defense,6,2
128,146,625,383,Player,white,Defense,7,2
129,146,630,389,Player,white,Defense,5,6
130,146,636,396,Player,white,Defense,6,7
131,146,649,406,Player,white,Defense,13,10
132,146,663,416,Player,white,Defense,14,10
133,146,666,414,Player,white,Defense,3,-2
134,146,670,413,Player,white,Defense,4,-1
135,146,674,404,Player,white,Defense,4,-9
136,146,678,395,Player,white,Defense,4,-9
41,153,296,147,Player,white,Defense,0,0
42,153,306,139,Player,white,Defense,10,-8
43,153,283,114,Player,red,Attack,-23,-25
44,153,260,89,Player,red,Attack,-23,-25
45,153,260,96,Player,white,Defense,0,7
46,153,260,103,Player,white,Defense,0,7
47,153,260,103,Player,red,Attack,0,0
48,153,260,103,Player,red,Attack,0,0
51,153,237,70,Player,red,Attack,-23,-33
52,153,243,94,Player,red,Attack,6,24
53,153,240,79,Player,red,Attack,-3,-15
54,153,238,64,Player,red,Attack,-2,-15
55,153,241,68,Player,red,Attack,3,4
56,153,245,72,Player,red,Attack,4,4
57,153,244,63,Player,red,Attack,-1,-9
58,153,244,54,Player,red,Attack,0,-9
59,153,236,41,Player,red,Attack,-8,-13
60,153,229,29,Player,red,Attack,-7,-12
61,153,221,23,Player,red,Attack,-8,-6
62,153,214,17,Player,red,Attack,-7,-6
63,153,219,36,Player,red,Attack,5,19
64,153,225,56,Player,red,Attack,6,20
65,153,225,56,Player,red,Attack,0,0
66,153,225,56,Player,red,Attack,0,0
73,153,225,38,Player,red,Attack,0,-18
74,153,240,47,Player,red,Attack,15,9
75,153,240,47,Player,red,Attack,0,0
76,153,240,47,Player,red,Attack,0,0
79,153,234,69,Player,red,Attack,-6,22
80,153,246,121,Player,red,Attack,12,52
81,153,237,83,Player,red,Attack,-9,-38
82,153,229,45,Player,red,Attack,-8,-38
83,153,236,89,Player,red,Attack,7,44
84,153,243,133,Player,red,Attack,7,44
85,153,245,134,Player,red,Attack,2,1
86,153,248,136,Player,red,Attack,3,2
87,153,242,125,Player,red,Attack,-6,-11
88,153,236,114,Player,red,Attack,-6,-11
89,153,271,94,Player,red,Attack,35,-20
90,153,307,74,Player,red,Attack,36,-20
43,162,201,26,Player,white,Defense,0,0
44,162,206,30,Player,white,Defense,5,4
45,162,209,34,Player,white,Defense,3,4
46,162,212,38,Player,white,Defense,3,4
47,162,212,38,Player,white,Defense,0,0
48,162,212,38,Player,white,Defense,0,0
45,183,277,161,Player,white,Defense,0,0
46,183,277,161,Player,white,Defense,0,0
49,183,280,150,Player,white,Defense,3,-11
50,183,279,150,Player,white,Defense,-1,0
51,183,286,172,Player,white,Defense,7,22
52,183,293,194,Player,white,Defense,7,22
45,189,270,139,Player,white,Defense,0,0
46,189,270,139,Player,white,Defense,0,0
49,189,282,147,Player,white,Defense,12,8
50,189,282,147,Player,white,Defense,0,0
53,189,295,181,Player,white,Defense,13,34
54,189,295,170,Player,white,Defense,0,-11
55,189,308,193,Player,white,Defense,13,23
56,189,321,216,Player,white,Defense,13,23
57,189,323,210,Player,white,Defense,2,-6
58,189,325,205,Player,white,Defense,2,-5
59,189,319,186,Player,white,Defense,-6,-19
60,189,313,168,Player,white,Defense,-6,-18
61,189,312,179,Player,white,Defense,-1,11
62,189,311,190,Player,white,Defense,-1,11
63,189,316,205,Player,white,Defense,5,15
64,189,322,220,Player,white,Defense,6,15
65,189,313,163,Player,white,Defense,-9,-57
66,189,305,107,Player,white,Defense,-8,-56
67,189,305,107,Player,white,Defense,0,0
68,189,305,107,Player,white,Defense,0,0
73,189,332,237,Player,white,Defense,27,130
74,189,340,244,Player,white,Defense,8,7
75,189,336,230,Player,white,Defense,-4,-14
76,189,333,216,Player,white,Defense,-3,-14
77,189,335,234,Player,white,Defense,2,18
78,189,338,253,Player,white,Defense,3,19
79,189,339,276,Player,white,Defense,1,23
80,189,341,299,Player,white,Defense,2,23
81,189,338,283,Player,white,Defense,-3,-16
82,189,336,268,Player,white,Defense,-2,-15
83,189,336,289,Player,white,Defense,0,21
84,189,336,311,Player,white,Defense,0,22
85,189,339,314,Player,white,Defense,3,3
86,189,343,318,Player,white,Defense,4,4
87,189,345,317,Player,white,Defense,2,-1
88,189,347,316,Player,white,Defense,2,-1
89,189,403,286,Player,white,Defense,56,-30
90,189,460,256,Player,white,Defense,57,-30
91,189,455,241,Player,white,Defense,-5,-15
92,189,451,226,Player,white,Defense,-4,-15
93,189,450,230,Player,white,Defense,-1,4
94,189,449,235,Player,white,Defense,-1,5
95,189,448,235,Player,white,Defense,-1,0
96,189,448,236,Player,white,Defense,0,1
97,189,478,223,Player,white,Defense,30,-13
98,189,508,211,Player,white,Defense,30,-12
99,189,510,212,Player,white,Defense,2,1
100,189,513,214,Player,white,Defense,3,2
101,189,512,230,Player,white,Defense,-1,16
102,189,512,246,Player,white,Defense,0,16
103,189,516,252,Player,white,Defense,4,6
104,189,521,259,Player,white,Defense,5,7
105,189,518,259,Player,white,Defense,-3,0
106,189,515,259,Player,white,Defense,-3,0
107,189,515,267,Player,white,Defense,0,8
108,189,516,276,Player,white,Defense,1,9
109,189,516,272,Player,white,Defense,0,-4
110,189,516,269,Player,white,Defense,0,-3
111,189,515,276,Player,white,Defense,-1,7
112,189,515,284,Player,white,Defense,0,8
113,189,515,283,Player,white,Defense,0,-1
114,189,515,283,Player,white,Defense,0,0
115,189,513,286,Player,white,Defense,-2,3
116,189,511,290,Player,white,Defense,-2,4
117,189,511,289,Player,white,Defense,0,-1
118,189,512,289,Player,white,Defense,1,0
119,189,512,294,Player,white,Defense,0,5
120,189,513,299,Player,white,Defense,1,5
121,189,512,303,Player,white,Defense,-1,4
122,189,512,308,Player,white,Defense,0,5
123,189,514,314,Player,white,Defense,2,6
124,189,517,320,Player,white,Defense,3,6
125,189,515,315,Player,white,Defense,-2,-5
126,189,514,310,Player,white,Defense,-1,-5
127,189,516,310,Player,white,Defense,2,0
128,189,519,310,Player,white,Defense,3,0
129,189,520,310,Player,white,Defense,1,0
130,189,522,310,Player,white,Defense,2,0
131,189,526,312,Player,white,Defense,4,2
132,189,530,315,Player,white,Defense,4,3
133,189,530,314,Player,white,Defense,0,-1
134,189,530,313,Player,white,Defense,0,-1
135,189,530,312,Player,white,Defense,0,-1
136,189,531,311,Player,white,Defense,1,-1
137,189,531,310,Player,white,Defense,0,-1
138,189,531,309,Player,white,Defense,0,-1
139,189,520,301,Player,white,Defense,-11,-8
140,189,510,294,Player,white,Defense,-10,-7
141,189,511,298,Player,white,Defense,1,4
142,189,513,302,Player,white,Defense,2,4
143,189,464,258,Player,white,Defense,-49,-44
144,189,415,214,Player,white,Defense,-49,-44
145,189,415,214,Player,white,Defense,0,0
146,189,415,214,Player,white,Defense,0,0
149,189,412,218,Player,white,Defense,-3,4
150,189,412,218,Player,white,Defense,0,0
153,189,403,217,Player,white,Defense,-9,-1
154,189,407,252,Player,white,Defense,4,35
155,189,405,257,Player,white,Defense,-2,5
156,189,404,262,Player,white,Defense,-1,5
157,189,400,262,Player,white,Defense,-4,0
158,189,396,262,Player,white,Defense,-4,0
159,189,398,262,Player,white,Defense,2,0
160,189,401,263,Player,white,Defense,3,1
161,189,401,265,Player,white,Defense,0,2
162,189,401,268,Player,white,Defense,0,3
163,189,400,266,Player,white,Defense,-1,-2
164,189,400,265,Player,white,Defense,0,-1
165,189,400,266,Player,white,Defense,0,1
166,189,401,267,Player,white,Defense,1,1
167,189,395,259,Player,white,Defense,-6,-8
168,189,389,252,Player,white,Defense,-6,-7
169,189,385,255,Player,white,Defense,-4,3
170,189,382,259,Player,white,Defense,-3,4
171,189,374,248,Player,white,Defense,-8,-11
172,189,367,237,Player,white,Defense,-7,-11
173,189,363,247,Player,white,Defense,-4,10
174,189,359,258,Player,white,Defense,-4,11
175,189,353,246,Player,white,Defense,-6,-12
176,189,347,234,Player,white,Defense,-6,-12
177,189,347,234,Player,white,Defense,0,0
178,189,347,234,Player,white,Defense,0,0
181,189,357,245,Player,white,Defense,10,11
182,189,354,253,Player,white,Defense,-3,8
183,189,347,244,Player,white,Defense,-7,-9
184,189,341,236,Player,white,Defense,-6,-8
185,189,345,244,Player,white,Defense,4,8
186,189,349,252,Player,white,Defense,4,8
187,189,355,260,Player,white,Defense,6,8
188,189,361,268,Player,white,Defense,6,8
189,189,386,258,Player,white,Defense,25,-10
190,189,412,249,Player,white,Defense,26,-9
191,189,396,224,Player,white,Defense,-16,-25
192,189,380,199,Player,white,Defense,-16,-25
193,189,367,179,Player,red,Attack,-13,-20
194,189,354,160,Player,red,Attack,-13,-19
195,189,354,160,Player,white,Defense,0,0
196,189,354,160,Player,white,Defense,0,0
201,189,251,237,Player,red,Attack,-103,77
202,189,247,235,Player,red,Attack,-4,-2
203,189,243,231,Player,white,Defense,-4,-4
204,189,239,228,Player,white,Defense,-4,-3
205,189,229,214,Player,red,Attack,-10,-14
206,189,219,201,Player,red,Attack,-10,-13
207,189,219,216,Player,white,Defense,0,15
208,189,220,232,Player,white,Defense,1,16
209,189,214,244,Player,red,Attack,-6,12
210,189,209,256,Player,red,Attack,-5,12
211,189,206,252,Player,red,Attack,-3,-4
212,189,204,249,Player,red,Attack,-2,-3
213,189,194,259,Player,red,Attack,-10,10
214,189,184,269,Player,red,Attack,-10,10
215,189,185,282,Player,white,Defense,1,13
216,189,186,295,Player,white,Defense,1,13
217,189,149,283,Player,white,Defense,-37,-12
218,189,112,272,Player,white,Defense,-37,-11
219,189,104,268,Player,white,Defense,-8,-4
220,189,97,264,Player,white,Defense,-7,-4
53,201,211,244,Player,white,Defense,0,0
54,201,210,239,Player,white,Defense,-1,-5
55,201,210,239,Player,white,Defense,0,0
56,201,210,239,Player,white,Defense,0,0
63,201,226,306,Player,white,Defense,16,67
64,201,230,320,Player,white,Defense,4,14
65,201,216,277,Player,white,Defense,-14,-43
66,201,203,234,Player,white,Defense,-13,-43
67,201,184,180,Player,white,Defense,-19,-54
68,201,165,126,Player,white,Defense,-19,-54
69,201,161,137,Player,white,Defense,-4,11
70,201,157,148,Player,white,Defense,-4,11
71,201,188,233,Player,white,Defense,31,85
72,201,219,319,Player,white,Defense,31,86
73,201,228,322,Player,white,Defense,9,3
74,201,238,326,Player,white,Defense,10,4
75,201,238,317,Player,white,Defense,0,-9
76,201,238,309,Player,white,Defense,0,-8
77,201,241,322,Player,white,Defense,3,13
78,201,245,335,Player,white,Defense,4,13
79,201,250,352,Player,white,Defense,5,17
80,201,256,370,Player,white,Defense,6,18
81,201,249,347,Player,white,Defense,-7,-23
82,201,242,324,Player,white,Defense,-7,-23
83,201,249,350,Player,white,Defense,7,26
84,201,256,376,Player,white,Defense,7,26
85,201,257,376,Player,white,Defense,1,0
86,201,259,377,Player,white,Defense,2,1
87,201,254,374,Player,white,Defense,-5,-3
88,201,249,371,Player,white,Defense,-5,-3
89,201,272,350,Player,white,Defense,23,-21
90,201,296,329,Player,white,Defense,24,-21
91,201,294,296,Player,white,Defense,-2,-33
92,201,292,264,Player,white,Defense,-2,-32
93,201,298,274,Player,white,Defense,6,10
94,201,305,284,Player,white,Defense,7,10
95,201,305,288,Player,white,Defense,0,4
96,201,305,292,Player,white,Defense,0,4
97,201,278,234,Player,white,Defense,-27,-58
98,201,251,177,Player,white,Defense,-27,-57
99,201,252,180,Player,white,Defense,1,3
100,201,253,183,Player,white,Defense,1,3
101,201,257,202,Player,white,Defense,4,19
102,201,261,221,Player,white,Defense,4,19
103,201,266,232,Player,white,Defense,5,11
104,201,272,243,Player,white,Defense,6,11
105,201,284,256,Player,white,Defense,12,13
106,201,296,269,Player,white,Defense,12,13
107,201,296,272,Player,red,Attack,0,3
108,201,296,275,Player,red,Attack,0,3
67,216,517,340,Player,red,Attack,0,0
68,216,514,288,Player,red,Attack,-3,-52
69,216,513,311,Player,red,Attack,-1,23
70,216,513,334,Player,red,Attack,0,23
71,216,513,376,Player,red,Attack,0,42
72,216,513,418,Player,red,Attack,0,42
73,216,513,415,Player,red,Attack,0,-3
74,216,514,413,Player,red,Attack,1,-2
75,216,512,411,Player,red,Attack,-2,-2
